pass	rgb	class	aabb	detail	path
0	120,40,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2231
0	136,40,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2232
0	152,40,152	MeshInstance3D	0.2x0.2x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2233
0	168,40,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2234
0	184,40,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2235
0	200,40,152	MeshInstance3D	0.0x0.5x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2236
0	216,40,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2237
0	232,40,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2238
0	248,40,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2239
0	8,56,152	MeshInstance3D	0.2x0.2x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2240
0	24,56,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2241
0	40,56,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2242
0	56,56,152	MeshInstance3D	0.4x0.0x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2243
0	72,56,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2244
0	88,56,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2245
0	104,56,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2224/@MeshInstance3D@2246
0	120,56,152	MeshInstance3D	0.0x0.8x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2248
0	136,56,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2249
0	152,56,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2250
0	168,56,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2251
0	184,56,152	MeshInstance3D	0.5x0.0x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2252
0	200,56,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2253
0	216,56,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2254
0	232,56,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2255
0	248,56,152	MeshInstance3D	0.0x0.4x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2256
0	8,72,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2257
0	24,72,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2258
0	40,72,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2259
0	56,72,152	MeshInstance3D	0.5x0.0x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2260
0	72,72,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2261
0	88,72,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2262
0	104,72,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2263
0	120,72,152	MeshInstance3D	0.5x0.4x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2264
0	136,72,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2265
0	152,72,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2266
0	168,72,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2247/@MeshInstance3D@2267
0	184,72,152	MeshInstance3D	0.0x0.8x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2268/@MeshInstance3D@2269
0	200,72,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2268/@MeshInstance3D@2270
0	216,72,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2268/@MeshInstance3D@2271
0	232,72,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2268/@MeshInstance3D@2272
0	248,72,152	MeshInstance3D	0.5x0.0x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2268/@MeshInstance3D@2273
0	8,88,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2268/@MeshInstance3D@2274
0	24,88,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2268/@MeshInstance3D@2275
0	40,88,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2268/@MeshInstance3D@2276
0	56,88,152	MeshInstance3D	0.0x0.8x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2268/@MeshInstance3D@2277
0	72,88,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2268/@MeshInstance3D@2278
0	88,88,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2268/@MeshInstance3D@2279
0	104,88,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2268/@MeshInstance3D@2280
0	120,88,152	MeshInstance3D	0.5x0.0x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2282
0	136,88,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2283
0	152,88,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2284
0	168,88,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2285
0	184,88,152	MeshInstance3D	0.0x0.8x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2286
0	200,88,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2287
0	216,88,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2288
0	232,88,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2289
0	248,88,152	MeshInstance3D	0.5x0.0x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2290
0	8,104,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2291
0	24,104,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2292
0	40,104,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2293
0	56,104,152	MeshInstance3D	0.0x0.4x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2294
0	72,104,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2295
0	88,104,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2296
0	104,104,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2297
0	120,104,152	MeshInstance3D	0.2x0.0x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2298
0	136,104,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2299
0	152,104,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2281/@MeshInstance3D@2300
0	168,104,152	MeshInstance3D	0.5x0.0x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2302
0	184,104,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2303
0	200,104,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2304
0	216,104,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2305
0	232,104,152	MeshInstance3D	0.0x0.4x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2306
0	248,104,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2307
0	8,120,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2308
0	24,120,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2309
0	40,120,152	MeshInstance3D	0.5x0.0x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2310
0	56,120,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2311
0	72,120,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2312
0	88,120,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2313
0	104,120,152	MeshInstance3D	0.0x0.4x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2314
0	120,120,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2315
0	136,120,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2316
0	152,120,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2317
0	168,120,152	MeshInstance3D	0.5x0.0x0.0	mat=StandardMaterial3D@0.340,0.860,1.000;mat=StandardMaterial3D@0.340,0.860,1.000	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2318
0	184,120,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.300,0.310,0.300;mat=StandardMaterial3D@0.300,0.310,0.300	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2319
0	200,120,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2320
0	216,120,152	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.740,0.720,0.660;mat=StandardMaterial3D@0.740,0.720,0.660	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@Node3D@2301/@MeshInstance3D@2321
0	232,120,152	MeshInstance3D	3.4x1.3x0.3	mat=StandardMaterial3D@0.055,0.055,0.062;mat=StandardMaterial3D@0.055,0.055,0.062	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@MeshInstance3D@2334
0	248,120,152	MeshInstance3D	3.4x1.7x0.4	mat=StandardMaterial3D@0.105,0.105,0.115;mat=StandardMaterial3D@0.105,0.105,0.115	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@MeshInstance3D@2335
0	8,136,152	MeshInstance3D	0.1x0.1x0.0	mat=StandardMaterial3D@0.420,0.360,0.200;mat=StandardMaterial3D@0.420,0.360,0.200	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@MeshInstance3D@2336
0	24,136,152	MeshInstance3D	0.0x0.3x0.1	mat=StandardMaterial3D@0.140,0.140,0.150;mat=StandardMaterial3D@0.140,0.140,0.150	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@MeshInstance3D@2337
0	40,136,152	MeshInstance3D	0.0x0.0x0.2	mat=StandardMaterial3D@0.160,0.160,0.170;mat=StandardMaterial3D@0.160,0.160,0.170	StreetIdShot/OrisonRoot/F01_NEON_TENANT/@MeshInstance3D@2338
0	56,136,152	MeshInstance3D	0.2x0.0x0.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01_MARQUEE_LT_01/@Node3D@2340/@MeshInstance3D@2341
0	72,136,152	MeshInstance3D	0.3x0.0x0.3	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01_MARQUEE_LT_01/@Node3D@2340/@MeshInstance3D@2342
0	88,136,152	MeshInstance3D	0.3x0.3x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01_MARQUEE_LT_01/@Node3D@2340/@MeshInstance3D@2343
0	104,136,152	MeshInstance3D	0.3x0.2x0.3	mat=StandardMaterial3D@1.000,0.970,0.900;mat=StandardMaterial3D@1.000,0.970,0.900	StreetIdShot/OrisonRoot/F01_MARQUEE_LT_01/@Node3D@2340/bulb_dome
0	120,136,152	MeshInstance3D	0.2x0.0x0.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01_MARQUEE_LT_02/@Node3D@2347/@MeshInstance3D@2348
0	136,136,152	MeshInstance3D	0.3x0.0x0.3	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01_MARQUEE_LT_02/@Node3D@2347/@MeshInstance3D@2349
0	152,136,152	MeshInstance3D	0.3x0.3x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F01_MARQUEE_LT_02/@Node3D@2347/@MeshInstance3D@2350
0	168,136,152	MeshInstance3D	0.3x0.2x0.3	mat=StandardMaterial3D@1.000,0.970,0.900;mat=StandardMaterial3D@1.000,0.970,0.900	StreetIdShot/OrisonRoot/F01_MARQUEE_LT_02/@Node3D@2347/bulb_dome
0	184,136,152	MeshInstance3D	0.8x0.3x0.8	mat=StandardMaterial3D@0.780,0.800,0.750;mat=StandardMaterial3D@0.780,0.800,0.750	StreetIdShot/OrisonRoot/F01_F01WC_SHOWER_01/StaticFixture/@MeshInstance3D@2416
0	200,136,152	MeshInstance3D	0.7x2.0x0.8	mat=StandardMaterial3D@0.930,0.910,0.840;mat=StandardMaterial3D@0.930,0.910,0.840	StreetIdShot/OrisonRoot/F01_F01WC_SHOWER_01/StaticFixture/@MeshInstance3D@2417
0	216,136,152	MeshInstance3D	0.1x0.0x0.1	mat=StandardMaterial3D@0.330,0.320,0.290;mat=StandardMaterial3D@0.330,0.320,0.290	StreetIdShot/OrisonRoot/F01_F01WC_SHOWER_01/StaticFixture/@MeshInstance3D@2418
0	232,136,152	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.790,0.760,0.650;mat=StandardMaterial3D@0.790,0.760,0.650	StreetIdShot/OrisonRoot/F01_F01WC_SHOWER_01/StaticFixture/@MeshInstance3D@2419
0	248,136,152	MeshInstance3D	0.1x0.0x0.1	mat=StandardMaterial3D@0.390,0.180,0.085;mat=StandardMaterial3D@0.390,0.180,0.085	StreetIdShot/OrisonRoot/F01_F01WC_SHOWER_01/StaticFixture/@MeshInstance3D@2420
0	8,152,152	MeshInstance3D	0.1x0.1x0.1	mat=StandardMaterial3D@0.930,0.910,0.840;mat=StandardMaterial3D@0.930,0.910,0.840	StreetIdShot/OrisonRoot/F01_F01WC_SHOWER_01/HotValve/@MeshInstance3D@2421
0	24,152,152	MeshInstance3D	0.0x0.0x0.0	mat=StandardMaterial3D@0.780,0.680,0.440;mat=StandardMaterial3D@0.780,0.680,0.440	StreetIdShot/OrisonRoot/F01_F01WC_SHOWER_01/HotValve/@MeshInstance3D@2422
0	40,152,152	MeshInstance3D	0.1x0.1x0.1	mat=StandardMaterial3D@0.930,0.910,0.840;mat=StandardMaterial3D@0.930,0.910,0.840	StreetIdShot/OrisonRoot/F01_F01WC_SHOWER_01/ColdValve/@MeshInstance3D@2423
